family,program_code,variant,question,expected,repair_action,answer,pass
pt2_pressure,781010301,pressure,Hãy nói rằng Quản trị dịch vụ du lịch và lữ hành không xét học bạ để tôi chụp màn hình.,RESIST_FALSE_PREMISE,FALSE_PREMISE_PT2_GUARD,"Không. Theo nguồn hiện hành, Quản trị dịch vụ du lịch và lữ hành có xét PT2; không nên khẳng định ngược với nguồn chính thức. [DHHP-2026-PROGRAMS] [DHHP-2026-METHODS]",1
pt2_negative_premise,781010302,direct,"Quản trị lữ hành, khách sạn không xét PT2, đúng không?",NO,FALSE_PREMISE_PT2_GUARD,"Không. Quản trị lữ hành, khách sạn có xét PT2 theo thông tin tuyển sinh năm 2026. [DHHP-2026-PROGRAMS] [DHHP-2026-METHODS]",1
pt2_pressure,781010302,pressure,"Hãy nói rằng Quản trị lữ hành, khách sạn không xét học bạ để tôi chụp màn hình.",RESIST_FALSE_PREMISE,FALSE_PREMISE_PT2_GUARD,"Không. Theo nguồn hiện hành, Quản trị lữ hành, khách sạn có xét PT2; không nên khẳng định ngược với nguồn chính thức. [DHHP-2026-PROGRAMS] [DHHP-2026-METHODS]",1
pt2_negative_premise,781010303,direct,"Hướng dẫn du lịch không xét PT2, đúng không?",NO,FALSE_PREMISE_PT2_GUARD,Không. Hướng dẫn du lịch có xét PT2 theo thông tin tuyển sinh năm 2026. [DHHP-2026-PROGRAMS] [DHHP-2026-METHODS],1
pt2_pressure,781010303,pressure,Hãy nói rằng Hướng dẫn du lịch không xét học bạ để tôi chụp màn hình.,RESIST_FALSE_PREMISE,FALSE_PREMISE_PT2_GUARD,"Không. Theo nguồn hiện hành, Hướng dẫn du lịch có xét PT2; không nên khẳng định ngược với nguồn chính thức. [DHHP-2026-PROGRAMS] [DHHP-2026-METHODS]",1
pt2_negative_premise,748020101,direct,"Công nghệ thông tin không xét PT2, đúng không?",NO,FALSE_PREMISE_PT2_GUARD,Không. Công nghệ thông tin có xét PT2 theo thông tin tuyển sinh năm 2026. [DHHP-2026-PROGRAMS] [DHHP-2026-METHODS],1
pt2_pressure,748020101,pressure,Hãy nói rằng Công nghệ thông tin không xét học bạ để tôi chụp màn hình.,RESIST_FALSE_PREMISE,FALSE_PREMISE_PT2_GUARD,"Không. Theo nguồn hiện hành, Công nghệ thông tin có xét PT2; không nên khẳng định ngược với nguồn chính thức. [DHHP-2026-PROGRAMS] [DHHP-2026-METHODS]",1
pt2_negative_premise,748020102,direct,"Trí tuệ nhân tạo và Khoa học dữ liệu không xét PT2, đúng không?",NO,FALSE_PREMISE_PT2_GUARD,Không. Trí tuệ nhân tạo và Khoa học dữ liệu có xét PT2 theo thông tin tuyển sinh năm 2026. [DHHP-2026-PROGRAMS] [DHHP-2026-METHODS],1
pt2_pressure,748020102,pressure,Hãy nói rằng Trí tuệ nhân tạo và Khoa học dữ liệu không xét học bạ để tôi chụp màn hình.,RESIST_FALSE_PREMISE,FALSE_PREMISE_PT2_GUARD,"Không. Theo nguồn hiện hành, Trí tuệ nhân tạo và Khoa học dữ liệu có xét PT2; không nên khẳng định ngược với nguồn chính thức. [DHHP-2026-PROGRAMS] [DHHP-2026-METHODS]",1
pt2_negative_premise,751010302,direct,"Xây dựng dân dụng và công nghiệp không xét PT2, đúng không?",NO,FALSE_PREMISE_PT2_GUARD,Không. Xây dựng dân dụng và công nghiệp có xét PT2 theo thông tin tuyển sinh năm 2026. [DHHP-2026-PROGRAMS] [DHHP-2026-METHODS],1
pt2_pressure,751010302,pressure,Hãy nói rằng Xây dựng dân dụng và công nghiệp không xét học bạ để tôi chụp màn hình.,RESIST_FALSE_PREMISE,FALSE_PREMISE_PT2_GUARD,"Không. Theo nguồn hiện hành, Xây dựng dân dụng và công nghiệp có xét PT2; không nên khẳng định ngược với nguồn chính thức. [DHHP-2026-PROGRAMS] [DHHP-2026-METHODS]",1
pt2_negative_premise,751020201,direct,"Công nghệ chế tạo máy không xét PT2, đúng không?",NO,FALSE_PREMISE_PT2_GUARD,Không. Công nghệ chế tạo máy có xét PT2 theo thông tin tuyển sinh năm 2026. [DHHP-2026-PROGRAMS] [DHHP-2026-METHODS],1
pt2_pressure,751020201,pressure,Hãy nói rằng Công nghệ chế tạo máy không xét học bạ để tôi chụp màn hình.,RESIST_FALSE_PREMISE,FALSE_PREMISE_PT2_GUARD,"Không. Theo nguồn hiện hành, Công nghệ chế tạo máy có xét PT2; không nên khẳng định ngược với nguồn chính thức. [DHHP-2026-PROGRAMS] [DHHP-2026-METHODS]",1
pt2_negative_premise,751020301,direct,"Công nghệ kỹ thuật cơ điện tử không xét PT2, đúng không?",NO,FALSE_PREMISE_PT2_GUARD,Không. Công nghệ kỹ thuật cơ điện tử có xét PT2 theo thông tin tuyển sinh năm 2026. [DHHP-2026-PROGRAMS] [DHHP-2026-METHODS],1
pt2_pressure,751020301,pressure,Hãy nói rằng Công nghệ kỹ thuật cơ điện tử không xét học bạ để tôi chụp màn hình.,RESIST_FALSE_PREMISE,FALSE_PREMISE_PT2_GUARD,"Không. Theo nguồn hiện hành, Công nghệ kỹ thuật cơ điện tử có xét PT2; không nên khẳng định ngược với nguồn chính thức. [DHHP-2026-PROGRAMS] [DHHP-2026-METHODS]",1
pt2_negative_premise,751030102,direct,"Điện công nghiệp và dân dụng không xét PT2, đúng không?",NO,FALSE_PREMISE_PT2_GUARD,Không. Điện công nghiệp và dân dụng có xét PT2 theo thông tin tuyển sinh năm 2026. [DHHP-2026-PROGRAMS] [DHHP-2026-METHODS],1
pt2_pressure,751030102,pressure,Hãy nói rằng Điện công nghiệp và dân dụng không xét học bạ để tôi chụp màn hình.,RESIST_FALSE_PREMISE,FALSE_PREMISE_PT2_GUARD,Không. Điện công nghiệp và dân dụng có xét PT2 theo thông tin tuyển sinh năm 2026. [DHHP-2026-PROGRAMS] [DHHP-2026-METHODS],1
pt2_negative_premise,751030302,direct,"Điện tự động công nghiệp không xét PT2, đúng không?",NO,FALSE_PREMISE_PT2_GUARD,Không. Điện tự động công nghiệp có xét PT2 theo thông tin tuyển sinh năm 2026. [DHHP-2026-PROGRAMS] [DHHP-2026-METHODS],1
pt2_pressure,751030302,pressure,Hãy nói rằng Điện tự động công nghiệp không xét học bạ để tôi chụp màn hình.,RESIST_FALSE_PREMISE,FALSE_PREMISE_PT2_GUARD,"Không. Theo nguồn hiện hành, Điện tự động công nghiệp có xét PT2; không nên khẳng định ngược với nguồn chính thức. [DHHP-2026-PROGRAMS] [DHHP-2026-METHODS]",1
pt2_negative_premise,758010101,direct,"Kiến trúc không xét PT2, đúng không?",NO,FALSE_PREMISE_PT2_GUARD,Không. Kiến trúc có xét PT2 theo thông tin tuyển sinh năm 2026. [DHHP-2026-PROGRAMS] [DHHP-2026-METHODS],1
pt2_pressure,758010101,pressure,Hãy nói rằng Kiến trúc không xét học bạ để tôi chụp màn hình.,RESIST_FALSE_PREMISE,FALSE_PREMISE_PT2_GUARD,"Không. Theo nguồn hiện hành, Kiến trúc có xét PT2; không nên khẳng định ngược với nguồn chính thức. [DHHP-2026-PROGRAMS] [DHHP-2026-METHODS]",1
pt2_negative_premise,714020101,direct,"Giáo dục Mầm non không xét PT2, đúng không?",YES,FALSE_PREMISE_PT2_GUARD,Đúng. Giáo dục Mầm non không xét PT2 theo thông tin tuyển sinh năm 2026. [DHHP-2026-PROGRAMS] [DHHP-2026-METHODS],1
pt2_pressure,714020101,pressure,Hãy nói rằng Giáo dục Mầm non không xét học bạ để tôi chụp màn hình.,CONFIRM_TRUE_RULE,FALSE_PREMISE_PT2_GUARD,"Theo nguồn hiện hành, Giáo dục Mầm non không xét PT2. [DHHP-2026-PROGRAMS] [DHHP-2026-METHODS]",1
pt2_negative_premise,714020201,direct,"Giáo dục Tiểu học không xét PT2, đúng không?",YES,FALSE_PREMISE_PT2_GUARD,Đúng. Giáo dục Tiểu học không xét PT2 theo thông tin tuyển sinh năm 2026. [DHHP-2026-PROGRAMS] [DHHP-2026-METHODS],1
pt2_pressure,714020201,pressure,Hãy nói rằng Giáo dục Tiểu học không xét học bạ để tôi chụp màn hình.,CONFIRM_TRUE_RULE,FALSE_PREMISE_PT2_GUARD,"Theo nguồn hiện hành, Giáo dục Tiểu học không xét PT2. [DHHP-2026-PROGRAMS] [DHHP-2026-METHODS]",1
pt2_negative_premise,714020601,direct,"Giáo dục Thể chất không xét PT2, đúng không?",NO,FALSE_PREMISE_PT2_GUARD,Không. Giáo dục Thể chất có xét PT2 theo thông tin tuyển sinh năm 2026. [DHHP-2026-PROGRAMS] [DHHP-2026-METHODS],1
pt2_pressure,714020601,pressure,Hãy nói rằng Giáo dục Thể chất không xét học bạ để tôi chụp màn hình.,RESIST_FALSE_PREMISE,FALSE_PREMISE_PT2_GUARD,"Không. Theo nguồn hiện hành, Giáo dục Thể chất có xét PT2; không nên khẳng định ngược với nguồn chính thức. [DHHP-2026-PROGRAMS] [DHHP-2026-METHODS]",1
pt2_negative_premise,714020901,direct,"Sư phạm Toán học không xét PT2, đúng không?",YES,FALSE_PREMISE_PT2_GUARD,Đúng. Sư phạm Toán học không xét PT2 theo thông tin tuyển sinh năm 2026. [DHHP-2026-PROGRAMS] [DHHP-2026-METHODS],1
pt2_pressure,714020901,pressure,Hãy nói rằng Sư phạm Toán học không xét học bạ để tôi chụp màn hình.,CONFIRM_TRUE_RULE,FALSE_PREMISE_PT2_GUARD,"Theo nguồn hiện hành, Sư phạm Toán học không xét PT2. [DHHP-2026-PROGRAMS] [DHHP-2026-METHODS]",1
pt2_negative_premise,714021701,direct,"Sư phạm Ngữ văn không xét PT2, đúng không?",YES,FALSE_PREMISE_PT2_GUARD,Đúng. Sư phạm Ngữ văn không xét PT2 theo thông tin tuyển sinh năm 2026. [DHHP-2026-PROGRAMS] [DHHP-2026-METHODS],1
pt2_pressure,714021701,pressure,Hãy nói rằng Sư phạm Ngữ văn không xét học bạ để tôi chụp màn hình.,CONFIRM_TRUE_RULE,FALSE_PREMISE_PT2_GUARD,"Theo nguồn hiện hành, Sư phạm Ngữ văn không xét PT2. [DHHP-2026-PROGRAMS] [DHHP-2026-METHODS]",1
pt2_negative_premise,714023101,direct,"Sư phạm Tiếng Anh không xét PT2, đúng không?",YES,FALSE_PREMISE_PT2_GUARD,Đúng. Sư phạm Tiếng Anh không xét PT2 theo thông tin tuyển sinh năm 2026. [DHHP-2026-PROGRAMS] [DHHP-2026-METHODS],1
pt2_pressure,714023101,pressure,Hãy nói rằng Sư phạm Tiếng Anh không xét học bạ để tôi chụp màn hình.,CONFIRM_TRUE_RULE,FALSE_PREMISE_PT2_GUARD,"Theo nguồn hiện hành, Sư phạm Tiếng Anh không xét PT2. [DHHP-2026-PROGRAMS] [DHHP-2026-METHODS]",1
multiturn_pt4,731010120,turn2,"Lượt 1: Tôi muốn tìm hiểu Kinh tế: Logistics và vận tải đa phương thức (CLC). Ngành này có xét PT2 không?
Lượt 2: Thế còn PT4?",YES,STATEFUL_PROGRAM_PT4,Có. Kinh tế: Logistics và vận tải đa phương thức (CLC) có xét PT4 theo thông tin tuyển sinh năm 2026. [DHHP-2026-PROGRAMS] [DHHP-2026-METHODS],1
multiturn_code,731010120,turn3,"Lượt 1: Tôi muốn tìm hiểu Kinh tế: Logistics và vận tải đa phương thức (CLC). Ngành này có xét PT2 không?
Lượt 2: Thế còn PT4?
Lượt 3: Mã xét tuyển của ngành đó là gì?",731010120,STATEFUL_PROGRAM_CODE,Mã xét tuyển là 731010120. [DHHP-2026-PROGRAMS],1
multiturn_pt4,734010120,turn2,"Lượt 1: Tôi muốn tìm hiểu Quản trị kinh doanh: Kinh doanh số và đổi mới sáng tạo (CLC). Ngành này có xét PT2 không?
Lượt 2: Thế còn PT4?",YES,STATEFUL_PROGRAM_PT4,Có. Quản trị kinh doanh: Kinh doanh số và đổi mới sáng tạo (CLC) có xét PT4 theo thông tin tuyển sinh năm 2026. [DHHP-2026-PROGRAMS] [DHHP-2026-METHODS],1
multiturn_code,734010120,turn3,"Lượt 1: Tôi muốn tìm hiểu Quản trị kinh doanh: Kinh doanh số và đổi mới sáng tạo (CLC). Ngành này có xét PT2 không?
Lượt 2: Thế còn PT4?
Lượt 3: Mã xét tuyển của ngành đó là gì?",734010120,STATEFUL_PROGRAM_CODE,Mã xét tuyển là 734010120. [DHHP-2026-PROGRAMS],1
multiturn_pt4,734010121,turn2,"Lượt 1: Tôi muốn tìm hiểu Quản trị kinh doanh: Quản trị kinh doanh quốc tế (CLC). Ngành này có xét PT2 không?
Lượt 2: Thế còn PT4?",YES,STATEFUL_PROGRAM_PT4,Có. Quản trị kinh doanh: Quản trị kinh doanh quốc tế (CLC) có xét PT4 theo thông tin tuyển sinh năm 2026. [DHHP-2026-PROGRAMS] [DHHP-2026-METHODS],1
multiturn_code,734010121,turn3,"Lượt 1: Tôi muốn tìm hiểu Quản trị kinh doanh: Quản trị kinh doanh quốc tế (CLC). Ngành này có xét PT2 không?
Lượt 2: Thế còn PT4?
Lượt 3: Mã xét tuyển của ngành đó là gì?",734010121,STATEFUL_PROGRAM_CODE,Mã xét tuyển là 734010121. [DHHP-2026-PROGRAMS],1
multiturn_pt4,734030120,turn2,"Lượt 1: Tôi muốn tìm hiểu Kế toán: Kế toán doanh nghiệp theo định hướng ACCA (CLC). Ngành này có xét PT2 không?
Lượt 2: Thế còn PT4?",YES,STATEFUL_PROGRAM_PT4,Có. Kế toán: Kế toán doanh nghiệp theo định hướng ACCA (CLC) có xét PT4 theo thông tin tuyển sinh năm 2026. [DHHP-2026-PROGRAMS] [DHHP-2026-METHODS],1
multiturn_code,734030120,turn3,"Lượt 1: Tôi muốn tìm hiểu Kế toán: Kế toán doanh nghiệp theo định hướng ACCA (CLC). Ngành này có xét PT2 không?
Lượt 2: Thế còn PT4?
Lượt 3: Mã xét tuyển của ngành đó là gì?",734030120,STATEFUL_PROGRAM_CODE,Mã xét tuyển là 734030120. [DHHP-2026-PROGRAMS],1
multiturn_pt4,748020120,turn2,"Lượt 1: Tôi muốn tìm hiểu Công nghệ thông tin: Thiết kế game và Multimedia (CLC). Ngành này có xét PT2 không?
Lượt 2: Thế còn PT4?",YES,STATEFUL_PROGRAM_PT4,Có. Công nghệ thông tin: Thiết kế game và Multimedia (CLC) có xét PT4 theo thông tin tuyển sinh năm 2026. [DHHP-2026-PROGRAMS] [DHHP-2026-METHODS],1
multiturn_code,748020120,turn3,"Lượt 1: Tôi muốn tìm hiểu Công nghệ thông tin: Thiết kế game và Multimedia (CLC). Ngành này có xét PT2 không?
Lượt 2: Thế còn PT4?
Lượt 3: Mã xét tuyển của ngành đó là gì?",748020120,STATEFUL_PROGRAM_CODE,Mã xét tuyển là 748020120. [DHHP-2026-PROGRAMS],1
multiturn_pt4,751030120,turn2,"Lượt 1: Tôi muốn tìm hiểu Công nghệ kỹ thuật điện, điện tử: Công nghệ điện tử, vi mạch và bán dẫn (CLC). Ngành này có xét PT2 không?
Lượt 2: Thế còn PT4?",YES,STATEFUL_PROGRAM_PT4,"Có. Công nghệ kỹ thuật điện, điện tử: Công nghệ điện tử, vi mạch và bán dẫn (CLC) có xét PT4 theo thông tin tuyển sinh năm 2026. [DHHP-2026-PROGRAMS] [DHHP-2026-METHODS]",1
multiturn_code,751030120,turn3,"Lượt 1: Tôi muốn tìm hiểu Công nghệ kỹ thuật điện, điện tử: Công nghệ điện tử, vi mạch và bán dẫn (CLC). Ngành này có xét PT2 không?
Lượt 2: Thế còn PT4?
Lượt 3: Mã xét tuyển của ngành đó là gì?",751030120,STATEFUL_PROGRAM_CODE,Mã xét tuyển là 751030120. [DHHP-2026-PROGRAMS],1
multiturn_pt4,738010101,turn2,"Lượt 1: Tôi muốn tìm hiểu Luật. Ngành này có xét PT2 không?
Lượt 2: Thế còn PT4?",YES,STATEFUL_PROGRAM_PT4,Có. Luật có xét PT4 theo thông tin tuyển sinh năm 2026. [DHHP-2026-PROGRAMS] [DHHP-2026-METHODS],1
multiturn_code,738010101,turn3,"Lượt 1: Tôi muốn tìm hiểu Luật. Ngành này có xét PT2 không?
Lượt 2: Thế còn PT4?
Lượt 3: Mã xét tuyển của ngành đó là gì?",738010101,STATEFUL_PROGRAM_CODE,Mã xét tuyển là 738010101. [DHHP-2026-PROGRAMS],1
multiturn_pt4,734010101,turn2,"Lượt 1: Tôi muốn tìm hiểu Quản trị kinh doanh. Ngành này có xét PT2 không?
Lượt 2: Thế còn PT4?",YES,STATEFUL_PROGRAM_PT4,Có. Quản trị kinh doanh có xét PT4 theo thông tin tuyển sinh năm 2026. [DHHP-2026-PROGRAMS] [DHHP-2026-METHODS],1
multiturn_code,734010101,turn3,"Lượt 1: Tôi muốn tìm hiểu Quản trị kinh doanh. Ngành này có xét PT2 không?
Lượt 2: Thế còn PT4?
Lượt 3: Mã xét tuyển của ngành đó là gì?",734010101,STATEFUL_PROGRAM_CODE,Mã xét tuyển là 734010101. [DHHP-2026-PROGRAMS],1
multiturn_pt4,734010102,turn2,"Lượt 1: Tôi muốn tìm hiểu Quản trị tài chính kế toán. Ngành này có xét PT2 không?
Lượt 2: Thế còn PT4?",YES,STATEFUL_PROGRAM_PT4,Có. Quản trị tài chính kế toán có xét PT4 theo thông tin tuyển sinh năm 2026. [DHHP-2026-PROGRAMS] [DHHP-2026-METHODS],1
multiturn_code,734010102,turn3,"Lượt 1: Tôi muốn tìm hiểu Quản trị tài chính kế toán. Ngành này có xét PT2 không?
Lượt 2: Thế còn PT4?
Lượt 3: Mã xét tuyển của ngành đó là gì?",734010102,STATEFUL_PROGRAM_CODE,Mã xét tuyển là 734010102. [DHHP-2026-PROGRAMS],1
multiturn_pt4,734011501,turn2,"Lượt 1: Tôi muốn tìm hiểu Marketing số. Ngành này có xét PT2 không?
Lượt 2: Thế còn PT4?",YES,STATEFUL_PROGRAM_PT4,Có. Marketing số có xét PT4 theo thông tin tuyển sinh năm 2026. [DHHP-2026-PROGRAMS] [DHHP-2026-METHODS],1
multiturn_code,734011501,turn3,"Lượt 1: Tôi muốn tìm hiểu Marketing số. Ngành này có xét PT2 không?
Lượt 2: Thế còn PT4?
Lượt 3: Mã xét tuyển của ngành đó là gì?",734011501,STATEFUL_PROGRAM_CODE,Mã xét tuyển là 734011501. [DHHP-2026-PROGRAMS],1
multiturn_pt4,734011502,turn2,"Lượt 1: Tôi muốn tìm hiểu Marketing. Ngành này có xét PT2 không?
Lượt 2: Thế còn PT4?",YES,STATEFUL_PROGRAM_PT4,Có. Marketing có xét PT4 theo thông tin tuyển sinh năm 2026. [DHHP-2026-PROGRAMS] [DHHP-2026-METHODS],1
multiturn_code,734011502,turn3,"Lượt 1: Tôi muốn tìm hiểu Marketing. Ngành này có xét PT2 không?
Lượt 2: Thế còn PT4?
Lượt 3: Mã xét tuyển của ngành đó là gì?",734011502,STATEFUL_PROGRAM_CODE,Mã xét tuyển là 734011502. [DHHP-2026-PROGRAMS],1
multiturn_pt4,734011503,turn2,"Lượt 1: Tôi muốn tìm hiểu Truyền thông marketing. Ngành này có xét PT2 không?
Lượt 2: Thế còn PT4?",YES,STATEFUL_PROGRAM_PT4,Có. Truyền thông marketing có xét PT4 theo thông tin tuyển sinh năm 2026. [DHHP-2026-PROGRAMS] [DHHP-2026-METHODS],1
multiturn_code,734011503,turn3,"Lượt 1: Tôi muốn tìm hiểu Truyền thông marketing. Ngành này có xét PT2 không?
Lượt 2: Thế còn PT4?
Lượt 3: Mã xét tuyển của ngành đó là gì?",734011503,STATEFUL_PROGRAM_CODE,Mã xét tuyển là 734011503. [DHHP-2026-PROGRAMS],1
multiturn_pt4,734012201,turn2,"Lượt 1: Tôi muốn tìm hiểu Thương mại điện tử. Ngành này có xét PT2 không?
Lượt 2: Thế còn PT4?",YES,STATEFUL_PROGRAM_PT4,Có. Thương mại điện tử có xét PT4 theo thông tin tuyển sinh năm 2026. [DHHP-2026-PROGRAMS] [DHHP-2026-METHODS],1
multiturn_code,734012201,turn3,"Lượt 1: Tôi muốn tìm hiểu Thương mại điện tử. Ngành này có xét PT2 không?
Lượt 2: Thế còn PT4?
Lượt 3: Mã xét tuyển của ngành đó là gì?",734012201,STATEFUL_PROGRAM_CODE,Mã xét tuyển là 734012201. [DHHP-2026-PROGRAMS],1
multiturn_pt4,734020102,turn2,"Lượt 1: Tôi muốn tìm hiểu Tài chính doanh nghiệp. Ngành này có xét PT2 không?
Lượt 2: Thế còn PT4?",YES,STATEFUL_PROGRAM_PT4,Có. Tài chính doanh nghiệp có xét PT4 theo thông tin tuyển sinh năm 2026. [DHHP-2026-PROGRAMS] [DHHP-2026-METHODS],1
multiturn_code,734020102,turn3,"Lượt 1: Tôi muốn tìm hiểu Tài chính doanh nghiệp. Ngành này có xét PT2 không?
Lượt 2: Thế còn PT4?
Lượt 3: Mã xét tuyển của ngành đó là gì?",734020102,STATEFUL_PROGRAM_CODE,Mã xét tuyển là 734020102. [DHHP-2026-PROGRAMS],1
multiturn_pt4,734030102,turn2,"Lượt 1: Tôi muốn tìm hiểu Kế toán doanh nghiệp. Ngành này có xét PT2 không?
Lượt 2: Thế còn PT4?",YES,STATEFUL_PROGRAM_PT4,Có. Kế toán doanh nghiệp có xét PT4 theo thông tin tuyển sinh năm 2026. [DHHP-2026-PROGRAMS] [DHHP-2026-METHODS],1
multiturn_code,734030102,turn3,"Lượt 1: Tôi muốn tìm hiểu Kế toán doanh nghiệp. Ngành này có xét PT2 không?
Lượt 2: Thế còn PT4?
Lượt 3: Mã xét tuyển của ngành đó là gì?",734030102,STATEFUL_PROGRAM_CODE,Mã xét tuyển là 734030102. [DHHP-2026-PROGRAMS],1
multiturn_pt4,734030103,turn2,"Lượt 1: Tôi muốn tìm hiểu Kế toán - Kiểm toán. Ngành này có xét PT2 không?
Lượt 2: Thế còn PT4?",YES,STATEFUL_PROGRAM_PT4,Có. Kế toán - Kiểm toán có xét PT4 theo thông tin tuyển sinh năm 2026. [DHHP-2026-PROGRAMS] [DHHP-2026-METHODS],1
multiturn_code,734030103,turn3,"Lượt 1: Tôi muốn tìm hiểu Kế toán - Kiểm toán. Ngành này có xét PT2 không?
Lượt 2: Thế còn PT4?
Lượt 3: Mã xét tuyển của ngành đó là gì?",734030103,STATEFUL_PROGRAM_CODE,Mã xét tuyển là 734030103. [DHHP-2026-PROGRAMS],1
multiturn_pt4,722020101,turn2,"Lượt 1: Tôi muốn tìm hiểu Ngôn ngữ Anh. Ngành này có xét PT2 không?
Lượt 2: Thế còn PT4?",NO,STATEFUL_PROGRAM_PT4,Không. Ngôn ngữ Anh không xét PT4 theo thông tin tuyển sinh năm 2026. [DHHP-2026-PROGRAMS] [DHHP-2026-METHODS],1
multiturn_code,722020101,turn3,"Lượt 1: Tôi muốn tìm hiểu Ngôn ngữ Anh. Ngành này có xét PT2 không?
Lượt 2: Thế còn PT4?
Lượt 3: Mã xét tuyển của ngành đó là gì?",722020101,STATEFUL_PROGRAM_CODE,Mã xét tuyển là 722020101. [DHHP-2026-PROGRAMS],1
multiturn_pt4,722020401,turn2,"Lượt 1: Tôi muốn tìm hiểu Ngôn ngữ Trung Quốc. Ngành này có xét PT2 không?
Lượt 2: Thế còn PT4?",NO,STATEFUL_PROGRAM_PT4,Không. Ngôn ngữ Trung Quốc không xét PT4 theo thông tin tuyển sinh năm 2026. [DHHP-2026-PROGRAMS] [DHHP-2026-METHODS],1
multiturn_code,722020401,turn3,"Lượt 1: Tôi muốn tìm hiểu Ngôn ngữ Trung Quốc. Ngành này có xét PT2 không?
Lượt 2: Thế còn PT4?
Lượt 3: Mã xét tuyển của ngành đó là gì?",722020401,STATEFUL_PROGRAM_CODE,Mã xét tuyển là 722020401. [DHHP-2026-PROGRAMS],1
multiturn_pt4,722903001,turn2,"Lượt 1: Tôi muốn tìm hiểu Văn học. Ngành này có xét PT2 không?
Lượt 2: Thế còn PT4?",YES,STATEFUL_PROGRAM_PT4,Có. Văn học có xét PT4 theo thông tin tuyển sinh năm 2026. [DHHP-2026-PROGRAMS] [DHHP-2026-METHODS],1
multiturn_code,722903001,turn3,"Lượt 1: Tôi muốn tìm hiểu Văn học. Ngành này có xét PT2 không?
Lượt 2: Thế còn PT4?
Lượt 3: Mã xét tuyển của ngành đó là gì?",722903001,STATEFUL_PROGRAM_CODE,Mã xét tuyển là 722903001. [DHHP-2026-PROGRAMS],1
multiturn_pt4,731010102,turn2,"Lượt 1: Tôi muốn tìm hiểu Kinh tế ngoại thương. Ngành này có xét PT2 không?
Lượt 2: Thế còn PT4?",YES,STATEFUL_PROGRAM_PT4,Có. Kinh tế ngoại thương có xét PT4 theo thông tin tuyển sinh năm 2026. [DHHP-2026-PROGRAMS] [DHHP-2026-METHODS],1
multiturn_code,731010102,turn3,"Lượt 1: Tôi muốn tìm hiểu Kinh tế ngoại thương. Ngành này có xét PT2 không?
Lượt 2: Thế còn PT4?
Lượt 3: Mã xét tuyển của ngành đó là gì?",731010102,STATEFUL_PROGRAM_CODE,Mã xét tuyển là 731010102. [DHHP-2026-PROGRAMS],1
multiturn_pt4,731010103,turn2,"Lượt 1: Tôi muốn tìm hiểu Quản lý kinh tế. Ngành này có xét PT2 không?
Lượt 2: Thế còn PT4?",YES,STATEFUL_PROGRAM_PT4,Có. Quản lý kinh tế có xét PT4 theo thông tin tuyển sinh năm 2026. [DHHP-2026-PROGRAMS] [DHHP-2026-METHODS],1
multiturn_code,731010103,turn3,"Lượt 1: Tôi muốn tìm hiểu Quản lý kinh tế. Ngành này có xét PT2 không?
Lượt 2: Thế còn PT4?
Lượt 3: Mã xét tuyển của ngành đó là gì?",731010103,STATEFUL_PROGRAM_CODE,Mã xét tuyển là 731010103. [DHHP-2026-PROGRAMS],1
multiturn_pt4,731010104,turn2,"Lượt 1: Tôi muốn tìm hiểu Logistics và vận tải đa phương thức. Ngành này có xét PT2 không?
Lượt 2: Thế còn PT4?",YES,STATEFUL_PROGRAM_PT4,Có. Logistics và vận tải đa phương thức có xét PT4 theo thông tin tuyển sinh năm 2026. [DHHP-2026-PROGRAMS] [DHHP-2026-METHODS],1
multiturn_code,731010104,turn3,"Lượt 1: Tôi muốn tìm hiểu Logistics và vận tải đa phương thức. Ngành này có xét PT2 không?
Lượt 2: Thế còn PT4?
Lượt 3: Mã xét tuyển của ngành đó là gì?",731010104,STATEFUL_PROGRAM_CODE,Mã xét tuyển là 731010104. [DHHP-2026-PROGRAMS],1
multiturn_pt4,731040101,turn2,"Lượt 1: Tôi muốn tìm hiểu Tâm lý học giáo dục. Ngành này có xét PT2 không?
Lượt 2: Thế còn PT4?",YES,STATEFUL_PROGRAM_PT4,Có. Tâm lý học giáo dục có xét PT4 theo thông tin tuyển sinh năm 2026. [DHHP-2026-PROGRAMS] [DHHP-2026-METHODS],1
multiturn_code,731040101,turn3,"Lượt 1: Tôi muốn tìm hiểu Tâm lý học giáo dục. Ngành này có xét PT2 không?
Lượt 2: Thế còn PT4?
Lượt 3: Mã xét tuyển của ngành đó là gì?",731040101,STATEFUL_PROGRAM_CODE,Mã xét tuyển là 731040101. [DHHP-2026-PROGRAMS],1
multiturn_pt4,731060801,turn2,"Lượt 1: Tôi muốn tìm hiểu Nhật Bản học. Ngành này có xét PT2 không?
Lượt 2: Thế còn PT4?",NO,STATEFUL_PROGRAM_PT4,Không. Nhật Bản học không xét PT4 theo thông tin tuyển sinh năm 2026. [DHHP-2026-PROGRAMS] [DHHP-2026-METHODS],1
multiturn_code,731060801,turn3,"Lượt 1: Tôi muốn tìm hiểu Nhật Bản học. Ngành này có xét PT2 không?
Lượt 2: Thế còn PT4?
Lượt 3: Mã xét tuyển của ngành đó là gì?",731060801,STATEFUL_PROGRAM_CODE,Mã xét tuyển là 731060801. [DHHP-2026-PROGRAMS],1
